datetime_local,azimuth_deg,elevation_deg,pitch_deg,roll_deg
2025-08-09 02:56:00-05:00,246.14917261661026,-48.38557238591156,,
2025-08-09 02:58:00-05:00,246.37271596495333,-47.92795852130098,,
2025-08-09 03:00:00-05:00,246.59073119260975,-47.469570408543404,,
2025-08-09 03:02:00-05:00,246.8033808622446,-47.01043368797602,,
2025-08-09 03:04:00-05:00,247.0108213025709,-46.550572972171835,,
2025-08-09 03:06:00-05:00,247.21320287672876,-46.09001189567388,,
2025-08-09 03:08:00-05:00,247.41067023913917,-45.62877316213903,,
2025-08-09 03:10:00-05:00,247.60336258040593,-45.16687858892172,,
2025-08-09 03:12:00-05:00,247.7914138598153,-44.70434914913662,,
2025-08-09 03:14:00-05:00,247.9749530288729,-44.241205011684514,,
2025-08-09 03:16:00-05:00,248.1541042425188,-43.77746557892121,,
2025-08-09 03:18:00-05:00,248.32898706139383,-43.31314952243528,,
2025-08-09 03:20:00-05:00,248.4997166444805,-42.84827481691619,,
2025-08-09 03:22:00-05:00,248.66640393292,-42.38285877226306,,
2025-08-09 03:24:00-05:00,248.82915582436547,-41.91691806392842,,
2025-08-09 03:26:00-05:00,248.98807534099615,-41.450468761869985,,
2025-08-09 03:28:00-05:00,249.14326178794823,-40.983526357830556,,
2025-08-09 03:30:00-05:00,249.29481090527577,-40.516105791311645,,
2025-08-09 03:32:00-05:00,249.44281501286707,-40.04822147422257,,
2025-08-09 03:34:00-05:00,249.58736314780288,-39.579887314207326,,
2025-08-09 03:36:00-05:00,249.7285411971058,-39.11111673695308,,
2025-08-09 03:38:00-05:00,249.8664320226793,-38.64192270723325,,
2025-08-09 03:40:00-05:00,250.00111558136155,-38.17231774898303,,
2025-08-09 03:42:00-05:00,250.13266903932976,-37.70231396437056,,
2025-08-09 03:44:00-05:00,250.2611668814648,-37.23192305195077,,
2025-08-09 03:46:00-05:00,250.38668101488815,-36.76115632387064,,
2025-08-09 03:48:00-05:00,250.50928086950944,-36.290024722373005,,
2025-08-09 03:50:00-05:00,250.6290334923504,-35.81853883538119,,
2025-08-09 03:52:00-05:00,250.74600363846696,-35.34670891140708,,
2025-08-09 03:54:00-05:00,250.86025385762753,-34.87454487374076,,
2025-08-09 03:56:00-05:00,250.97184457727766,-34.40205633398351,,
2025-08-09 03:58:00-05:00,251.08083418100625,-33.92925260490374,,
2025-08-09 04:00:00-05:00,251.18727908513605,-33.45614271279159,,
2025-08-09 04:02:00-05:00,251.2912338103351,-32.982735409152696,,
2025-08-09 04:04:00-05:00,251.39275105085738,-32.50903918191425,,
2025-08-09 04:06:00-05:00,251.49188174075618,-32.035062266123475,,
2025-08-09 04:08:00-05:00,251.58867511639608,-31.56081265412793,,
2025-08-09 04:10:00-05:00,251.68317877781953,-31.08629810537417,,
2025-08-09 04:12:00-05:00,251.77543874588707,-30.611526155701526,,
2025-08-09 04:14:00-05:00,251.8654995177007,-30.13650412626194,,
2025-08-09 04:16:00-05:00,251.95340411950207,-29.661239132045637,,
2025-08-09 04:18:00-05:00,252.03919415742956,-29.18573809004208,,
2025-08-09 04:20:00-05:00,252.12290986533407,-28.710007727026863,,
2025-08-09 04:22:00-05:00,252.2045901520823,-28.234054587065984,,
2025-08-09 04:24:00-05:00,252.28427264530563,-27.757885038654038,,
2025-08-09 04:26:00-05:00,252.36199373406455,-27.2815052815795,,
2025-08-09 04:28:00-05:00,252.43778860952693,-26.804921353498898,,
2025-08-09 04:30:00-05:00,252.51169130409022,-26.328139136243507,,
2025-08-09 04:32:00-05:00,252.5837347280941,-25.851164361857627,,
2025-08-09 04:34:00-05:00,252.6539507064703,-25.374002618415744,,
2025-08-09 04:36:00-05:00,252.72237001237698,-24.896659355583353,,
2025-08-09 04:38:00-05:00,252.7890224001465,-24.41913988996923,,
2025-08-09 04:40:00-05:00,252.85393663685036,-23.941449410265548,,
2025-08-09 04:42:00-05:00,252.91714053181198,-23.46359298218637,,
2025-08-09 04:44:00-05:00,252.9786609663351,-22.985575553219505,,
2025-08-09 04:46:00-05:00,253.03852392073628,-22.507401957193494,,
2025-08-09 04:48:00-05:00,253.0967545009704,-22.029076918674605,,
2025-08-09 04:50:00-05:00,253.1533769639878,-21.550605057199604,,
2025-08-09 04:52:00-05:00,253.20841474218273,-21.071990891350566,,
2025-08-09 04:54:00-05:00,253.2618904660839,-20.59323884269017,,
2025-08-09 04:56:00-05:00,253.31382598753015,-20.114353239538218,,
2025-08-09 04:58:00-05:00,253.36424240044678,-19.635338320630694,,
2025-08-09 05:00:00-05:00,253.4131600614445,-19.15619823864219,,
2025-08-09 05:02:00-05:00,253.460598609557,-18.67693706358439,,
2025-08-09 05:04:00-05:00,253.5065769844186,-18.197558786107436,,
2025-08-09 05:06:00-05:00,253.55111344508907,-17.718067320653432,,
2025-08-09 05:08:00-05:00,253.59422558665307,-17.238466508541222,,
2025-08-09 05:10:00-05:00,253.635930356821,-16.75876012093366,,
2025-08-09 05:12:00-05:00,253.67624407164487,-16.2789518617123,,
2025-08-09 05:14:00-05:00,253.71518243071426,-15.799045370256394,,
2025-08-09 05:16:00-05:00,253.7527605309603,-15.319044224164571,,
2025-08-09 05:18:00-05:00,253.78899288124444,-14.838951941836513,,
2025-08-09 05:20:00-05:00,253.82389341492166,-14.358771985034679,,
2025-08-09 05:22:00-05:00,253.85747550249533,-13.878507761342547,,
2025-08-09 05:24:00-05:00,253.88975196357967,-13.398162626559227,,
2025-08-09 05:26:00-05:00,253.92073507842235,-12.917739887018854,,
2025-08-09 05:28:00-05:00,253.95043659820266,-12.437242801886626,,
2025-08-09 05:30:00-05:00,253.97886775620645,-11.956674585315497,,
2025-08-09 05:32:00-05:00,254.00603927708545,-11.476038408624305,,
2025-08-09 05:34:00-05:00,254.03196138633956,-10.99533740238435,,
2025-08-09 05:36:00-05:00,254.05664381931314,-10.514574658450826,,
2025-08-09 05:38:00-05:00,254.08009582903748,-10.033753231996599,,
2025-08-09 05:40:00-05:00,254.1023261950143,-9.552876143403722,,
2025-08-09 05:42:00-05:00,254.12334323017078,-9.071946380206995,,
2025-08-09 05:44:00-05:00,254.14315478808226,-8.590966898950839,,
2025-08-09 05:46:00-05:00,254.16176826964667,-8.109940627017338,,
2025-08-09 05:48:00-05:00,254.1791906294825,-7.628870464407271,,
2025-08-09 05:50:00-05:00,254.1954283812534,-7.147759285546215,,
2025-08-09 05:52:00-05:00,254.21048760397275,-6.666609940943559,,
2025-08-09 05:54:00-05:00,254.2243739465568,-6.185425258939176,,
2025-08-09 05:56:00-05:00,254.23709263269765,-5.704208047364716,,
2025-08-09 05:58:00-05:00,254.24864846523008,-5.222961095192829,,
2025-08-09 06:00:00-05:00,254.25904583027693,-4.741687174150442,,
2025-08-09 06:02:00-05:00,254.26828870036522,-4.26038904037803,,
2025-08-09 06:04:00-05:00,254.27638063855514,-3.779069435936421,,
2025-08-09 06:06:00-05:00,254.28332480086306,-3.297731090431327,,
2025-08-09 06:08:00-05:00,254.28912393903477,-2.816376722555404,,
2025-08-09 06:10:00-05:00,254.29378040297593,-2.335009041616246,,
2025-08-09 06:12:00-05:00,254.29729614218465,-1.8536307491281434,,
2025-08-09 06:14:00-05:00,254.29967270820163,-1.3722445402442105,,
2025-08-09 06:16:00-05:00,254.30091125538712,-0.8908531053309474,,
2025-08-09 06:18:00-05:00,254.30101254205448,-0.4094591314616878,,
2025-08-09 06:20:00-05:00,254.2999769311361,0.0719346960780598,-15.700010375811937,-89.9252775340602
2025-08-09 06:22:00-05:00,254.2978043906771,0.5533256923064016,-15.701444488141219,-89.42522588830853
2025-08-09 06:24:00-05:00,254.29449449332412,1.0347111709745747,-15.702878431671788,-88.92516972968222
2025-08-09 06:26:00-05:00,254.29004641684918,1.516088443166808,-15.704312066320737,-88.42510905794533
2025-08-09 06:28:00-05:00,254.2844589430044,1.997454815726769,-15.705745252157566,-87.92504387322359
2025-08-09 06:30:00-05:00,254.27773045672473,2.4788075897651254,-15.707177849283763,-87.42497417598643
2025-08-09 06:32:00-05:00,254.26985894501695,2.9601440591613795,-15.708609717703965,-86.92489996703077
2025-08-09 06:34:00-05:00,254.26084199484092,3.44146150896556,-15.71004071788119,-86.42482124755014
2025-08-09 06:36:00-05:00,254.250676792023,3.9227572139756575,-15.711470709932959,-85.92473801903049
2025-08-09 06:38:00-05:00,254.23936011848286,4.404028437117901,-15.712899554185961,-85.42465028332008
2025-08-09 06:40:00-05:00,254.22688834980886,4.885272427906287,-15.714327111049805,-84.92455804261229
2025-08-09 06:42:00-05:00,254.2132574523622,5.366486420868284,-15.715753241026135,-84.42446129944568
2025-08-09 06:44:00-05:00,254.19846298017154,5.847667633974936,-15.717177804588236,-83.92436005668606
2025-08-09 06:46:00-05:00,254.1825000708153,6.328813266947222,-15.718600662727129,-83.42425431759723
2025-08-09 06:48:00-05:00,254.165363442298,6.809920499748884,-15.720021676156053,-82.9241440857355
2025-08-09 06:50:00-05:00,254.14704738822465,7.290986490850287,-15.721440705859896,-82.42402936501988
2025-08-09 06:52:00-05:00,254.1275457732923,7.772008375570024,-15.72285761296719,-81.92391015971455
2025-08-09 06:54:00-05:00,254.10685202826755,8.252983264368808,-15.724272258767497,-81.42378647442875
2025-08-09 06:56:00-05:00,254.08495914473758,8.733908241137897,-15.72568450458077,-80.92365831409879
2025-08-09 06:58:00-05:00,254.06185966878832,9.214780361341738,-15.727094212312771,-80.42352568405853
2025-08-09 07:00:00-05:00,254.03754569565695,9.695596650353906,-15.72850124365104,-79.92338858993388
2025-08-09 07:02:00-05:00,254.01200886261847,10.176354101531857,-15.729905460619422,-79.42324703771258
2025-08-09 07:04:00-05:00,253.9852403421458,10.657049674365268,-15.731306725451867,-78.92310103372697
2025-08-09 07:06:00-05:00,253.9572308346492,11.13768029258712,-15.732704900466445,-78.42295058463526
2025-08-09 07:08:00-05:00,253.92797056009664,11.618242842118562,-15.73409984861977,-77.92279569749225
2025-08-09 07:10:00-05:00,253.89744925056243,12.098734169211298,-15.735491432702718,-77.42263637964342
2025-08-09 07:12:00-05:00,253.8656561409477,12.579151078299475,-15.736879515894968,-76.92247263879493
2025-08-09 07:14:00-05:00,253.83257995991855,13.059490329921005,-15.738263961638925,-76.42230448299568
2025-08-09 07:16:00-05:00,253.79820892022414,13.539748638560965,-15.73964463364888,-75.92213192063669
2025-08-09 07:18:00-05:00,253.76253070865104,14.019922670463302,-15.741021395787923,-75.42195496043358
2025-08-09 07:20:00-05:00,253.72553247477896,14.50000904125207,-15.742394112617209,-74.92177361149561
2025-08-09 07:22:00-05:00,253.68720082057493,14.980004313748992,-15.743762648600587,-74.42158788322112
2025-08-09 07:24:00-05:00,253.64752178807885,15.459904995466005,-15.745126868645672,-73.92139778536581
2025-08-09 07:26:00-05:00,253.60648084718792,15.93970753615369,-15.746486637990797,-73.42120332802574
2025-08-09 07:28:00-05:00,253.5640628827394,16.41940832525279,-15.747841822205677,-72.92100452163619
2025-08-09 07:30:00-05:00,253.5202521811124,16.89900368929372,-15.749192287070246,-72.42080137695396
2025-08-09 07:32:00-05:00,253.47503241550487,17.37848988907345,-15.750537899129554,-71.92059390512634
2025-08-09 07:34:00-05:00,253.42838663196454,17.8578631170285,-15.751878524883406,-71.42038211758586
2025-08-09 07:36:00-05:00,253.38029723333437,18.337119494234543,-15.753214031346896,-70.92016602611945
2025-08-09 07:38:00-05:00,253.33074596320643,18.816255067452218,-15.754544285921313,-70.4199456428502
2025-08-09 07:40:00-05:00,253.27971388915,19.295265806074653,-15.755869156265467,-69.91972098021904
2025-08-09 07:42:00-05:00,253.227181384468,19.774147598817933,-15.757188510855286,-69.41949205105473
2025-08-09 07:44:00-05:00,253.17312811059276,20.25289625060408,-15.758502218174407,-68.91925886846671
2025-08-09 07:46:00-05:00,253.11753299724836,20.731507479025595,-15.759810147268007,-68.41902144591549
2025-08-09 07:48:00-05:00,253.06037422246555,21.20997691083845,-15.761112167621958,-67.91877979719406
2025-08-09 07:50:00-05:00,253.0016291915884,21.688300078299307,-15.76240814916265,-67.41853393642626
2025-08-09 07:52:00-05:00,252.94127451548138,22.166472415396385,-15.763697962143866,-66.91828387804975
2025-08-09 07:54:00-05:00,252.87928598708834,22.644489253782908,-15.764981477687785,-66.41802963688376
2025-08-09 07:56:00-05:00,252.8156385584066,23.12234581888049,-15.766258566987913,-65.91777122802365
2025-08-09 07:58:00-05:00,252.75030631499882,23.600037225506696,-15.767529101860752,-65.4175086669105
2025-08-09 08:00:00-05:00,252.68326245013967,24.077558473501227,-15.768792954616355,-64.91724196931153
2025-08-09 08:02:00-05:00,252.61447923782356,24.55490444317934,-15.770049997939111,-64.41697115130249
2025-08-09 08:04:00-05:00,252.54392800388325,25.032069890438024,-15.771300105431177,-63.91669622933604
2025-08-09 08:06:00-05:00,252.47157909731374,25.50904944201035,-15.772543150815208,-63.416417220135735
2025-08-09 08:08:00-05:00,252.3974018588675,25.985837590181987,-15.773779008485594,-62.91613414076525
2025-08-09 08:10:00-05:00,252.3213645890355,26.462428687469135,-15.775007553379494,-62.41584700860918
2025-08-09 08:12:00-05:00,252.24343451447615,26.93881694104097,-15.776228660988364,-61.91555584137248
2025-08-09 08:14:00-05:00,252.1635777531276,27.41499640694893,-15.777442207233163,-61.415260657061225
2025-08-09 08:16:00-05:00,252.0817592770518,27.890960983930285,-15.778648069014107,-60.91496147405176
2025-08-09 08:18:00-05:00,251.99794287515718,28.36670440732089,-15.779846123404806,-60.414658310983924
2025-08-09 08:20:00-05:00,251.9120911127557,28.842220242333596,-15.781036248211935,-59.91435118683061
2025-08-09 08:22:00-05:00,251.8241652901289,29.31750187723987,-15.782218321837071,-59.41404012087788
2025-08-09 08:24:00-05:00,251.73412539908492,29.792542516212173,-15.783392223298595,-58.913725132724785
2025-08-09 08:26:00-05:00,251.64193007777158,30.267335171897876,-15.784557832095773,-58.41340624226344
2025-08-09 08:28:00-05:00,251.54753656270893,30.741872657466025,-15.785715028762786,-57.91308346974807
2025-08-09 08:30:00-05:00,251.45090064022594,31.216147578694716,-15.786863694070288,-57.41275683568895
2025-08-09 08:32:00-05:00,251.35197659419828,31.690152325310116,-15.788003709566345,-56.91242636092007
2025-08-09 08:34:00-05:00,251.2507171522082,32.16387906212881,-15.789134957459355,-56.41209206658111
2025-08-09 08:36:00-05:00,251.14707342930188,32.637319719800935,-15.790257320487795,-55.911753974097685
2025-08-09 08:38:00-05:00,251.04099486843415,33.11046598492019,-15.791370682468466,-55.4114121052502
2025-08-09 08:40:00-05:00,250.9324291797862,33.58330929009131,-15.792474927498496,-54.91106648206718
2025-08-09 08:42:00-05:00,250.82132227576272,34.05584080311649,-15.793569940501028,-54.410717126893594
2025-08-09 08:44:00-05:00,250.70761820382475,34.528051415883105,-15.794655607100381,-53.91036406237193
2025-08-09 08:46:00-05:00,250.59125907609786,34.999931732682725,-15.795731813632678,-53.41000731144042
2025-08-09 08:48:00-05:00,250.47218499592438,35.47147205801738,-15.796798447015265,-52.90964689731368
2025-08-09 08:50:00-05:00,250.35033398023447,35.94266238359696,-15.79785539530024,-52.409282843551395
2025-08-09 08:52:00-05:00,250.22564187995715,36.41349237515258,-15.798902546870204,-51.90891517395127
2025-08-09 08:54:00-05:00,250.09804229512818,36.88395135815822,-15.799939790985784,-51.40854391261762
2025-08-09 08:56:00-05:00,249.96746648687062,37.354028303075644,-15.800967017663027,-50.90816908394165
2025-08-09 08:58:00-05:00,249.83384328512403,37.82371180982432,-15.801984117677284,-50.40779071259987
2025-08-09 09:00:00-05:00,249.69709899221752,38.292990091521915,-15.802990982440278,-49.90740882353482
2025-08-09 09:02:00-05:00,249.5571572811096,38.76185095717479,-15.8039875045475,-49.40702344202315
2025-08-09 09:04:00-05:00,249.41393909050345,39.23028179396634,-15.804973576974444,-48.906634593568675
2025-08-09 09:06:00-05:00,249.26736251334324,39.69826954816562,-15.805949093626369,-48.4062423039705
2025-08-09 09:08:00-05:00,249.11734268088136,40.16580070529722,-15.806913949213154,-47.90584659930376
2025-08-09 09:10:00-05:00,248.9637916412535,40.63286126928983,-15.807868039118137,-47.40544750589978
2025-08-09 09:12:00-05:00,248.8066182314282,41.09943674029073,-15.80881125995111,-46.9050450504142
2025-08-09 09:14:00-05:00,248.64572794476427,41.56551209182027,-15.809743508742914,-46.40463925972056
2025-08-09 09:16:00-05:00,248.48102279052472,42.03107174622015,-15.81066468349306,-45.90423016097708
2025-08-09 09:18:00-05:00,248.31240114752512,42.49609954905039,-15.81157468304629,-45.40381778160845
2025-08-09 09:20:00-05:00,248.1397576106032,42.96057874207386,-15.81247340709361,-44.90340214930228
2025-08-09 09:22:00-05:00,247.96298282986618,43.424491934835174,-15.813360756053644,-44.402983291990985
2025-08-09 09:24:00-05:00,247.7819633413534,43.887821074444865,-15.814236631615092,-43.9025612379187
2025-08-09 09:26:00-05:00,247.59658139129914,44.350547414251686,-15.815100935931016,-43.40213601553385
2025-08-09 09:28:00-05:00,247.4067147501378,44.81265148025715,-15.81595357217658,-42.90170765355822
2025-08-09 09:30:00-05:00,247.21223651846597,45.27411303596037,-15.816794444409227,-42.40127618096593
2025-08-09 09:32:00-05:00,247.013014923619,45.73491104524715,-15.817623457451313,-41.90084162696445
2025-08-09 09:34:00-05:00,246.80891310557075,46.195023632937556,-15.818440517431164,-41.40040402106197
2025-08-09 09:36:00-05:00,246.59978889432557,46.65442804368159,-15.819245530983343,-40.89996339296058
2025-08-09 09:38:00-05:00,246.38549457479064,47.11310059797135,-15.820038405794941,-40.399519772623364
2025-08-09 09:40:00-05:00,246.1658766412931,47.57101664594566,-15.820819050476057,-39.89907319025498
2025-08-09 09:42:00-05:00,245.94077554016246,48.02815051850278,-15.821587374570505,-39.39862367629897
2025-08-09 09:44:00-05:00,245.71002540024205,48.48447547567319,-15.8223432884231,-38.89817126141864
